smiles,ik14,clint_hep,source
CCCc1ccc(-c2cccc(C(=O)N3CCN(CC(N)=O)CC3)c2)cc1,ACGZLEGBXDWHOQ,14674.33,biogen_fang
C[C@@]12CCCN1C(=O)[C@H](C1CCCCC1)NC2=O,NLFGKUKMUQSPFM,5528.83,biogen_fang
Cc1nc(C)c(CNc2ncnn2C)s1,ZQJHIKSDYPSSAH,5528.83,biogen_fang
CC(=O)c1ccccc1-c1cccc(C(=O)NCCCN2CCCC2)c1,UZPAHTSDSOYGSI,5528.83,biogen_fang
CN1CCC(Cc2cccc(-c3nccs3)n2)C1,UOLAQFIRKVZIDE,50136.33,biogen_fang
COCCCNc1nnc(-c2ccncc2)s1,GRCPRXFQGRXVPM,15492.17,biogen_fang
O=c1cc2c(n[nH]1)-c1cnc(N3CCCCC3)nc1CC2,RWCBNFOORUNTTO,5673.5,biogen_fang
CC(C)N(C)S(=O)(=O)N1CCC(CNC(=O)CCCn2cccn2)CC1,ARIIQNQAKQRRTG,19026.0,biogen_fang
Oc1ccc2nc(/C=C/c3csnn3)ccc2c1Cl,HFQPVFPZPBXCIZ,115948.0,biogen_fang
CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,OLIIUAHHAZEXEX,59489.5,biogen_fang
CC(C)Cc1nn(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,VDAVMXLEMHVXOG,318803.33,biogen_fang
Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,OVJBNYKNHXJGSA,23373.0,biogen_fang
O=C(NCCc1cnn[nH]1)C1Cc2ccccc2C1,UTJOPRREIPSXDQ,5528.83,biogen_fang
CC1CCC(O)(CSc2nncn2C(C)C)CC1,GGGBMUMZFVPLMY,7484.17,biogen_fang
C[C@]1(O)CN(C(=O)Cn2cnc3ccccc32)CC[C@@H]1Oc1ccccc1,KPYAZMOCUMWOAW,6469.17,biogen_fang
CN(C)c1ccncc1CN1CCN(c2ccc(C(N)=O)cc2)CC1,OVAMPOUYXYHRIC,5528.83,biogen_fang
COc1ccccc1/C=C/CN1C[C@H]2CCCN2C[C@@H]1C,GSCZTLGLYFMIST,19638.5,biogen_fang
CSC1(CNC(=O)N2CCC=C(c3ccccc3)C2)CCOCC1,HZWGPNBERPPUOB,139483.17,biogen_fang
O=C(CN1CCCC1=O)NCC1(CO)CCCC1,AQLQROKYWUERKK,5528.83,biogen_fang
CN(CCc1ccncc1)c1ncccc1C#N,XAYSLYSSGNXHCV,51683.33,biogen_fang
CCCc1noc(CN2CCN(c3ccccc3OC)CC2)n1,XCDJSCXQFMJECF,31557.17,biogen_fang
CCOCCNC(=O)c1cccc(-c2cc(F)ccc2OC)c1,JEEILYDZRDETTE,152163.67,biogen_fang
CCN(Cc1cnn(C(C)C)c1)C(=O)NCCC(C)(C)OC,HSEZFXUOSUCYOC,6584.67,biogen_fang
Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,UITZDPSJKROWPQ,148279.83,biogen_fang
CN(Cc1cnc2ccccc2n1)S(=O)(=O)N1CCCCCC1,MGJWDUSVNRSNOO,268272.67,biogen_fang
CCc1c(C)nn(CCNC(=O)CCc2cnccn2)c1C,XESWGKHJNYJWFV,75306.0,biogen_fang
CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,SDGJBAUIGHSMRI,18545.33,biogen_fang
CC1=C(Br)CN(CCc2nc3ccccc3c(=O)[nH]2)CC1,YZUHVRXESYGNQC,155163.17,biogen_fang
CN1CCCn2c1cc(OCc1cc(F)c(Oc3ccc(C(F)(F)F)nc3)c(F)c1)nc2=O,QJIGPJZJKXZSNF,22808.33,biogen_fang
Cc1cc(C(=O)N2CCC(C(=O)c3ccnn3C)CC2)sc1C,YBTUUYAUCXGSKI,42817.83,biogen_fang
CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,KHWCPNJRJCNVRI,65469.83,biogen_fang
CCN(CCOC)C(=O)Nc1ccc2occc(=O)c2c1,VLFDNNHYPGFHLY,11464.83,biogen_fang
COc1ccc(N)c(OCc2ccccc2)c1,UJUHFHOHLITYEV,120215.67,biogen_fang
COc1ccc2nc3c(cc2c1)CNCCO3,KHXNLSXYMYLEKW,21072.33,biogen_fang
Cc1ccc(-n2nc(NCc3cnn(C)c3)cc2C)cc1,VYCQDBAWGOKVAM,5528.83,biogen_fang
C#Cc1cccc(N(CCC(=O)NC(N)=O)Cc2cccs2)c1,NAZHXFAHTVCDQC,59921.17,biogen_fang
CCCNC(=O)CSc1nc2cc(C)ccc2[nH]1,FKPDJJRCFSFBQW,124296.67,biogen_fang
CCCn1cnnc1CN(C)Cc1ccc(C(F)(F)F)nc1,KFFUSMDWXDESFT,5528.83,biogen_fang
CC(C)CCn1ccc(NC2CCN(C(C)C)CC2)n1,ZLMBXXGKVKYOSJ,5528.83,biogen_fang
CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,OVXDBZMRBIPFBF,91081.67,biogen_fang
Cc1cc(C)c2ccc(C(=O)N3CCN(c4nc[nH]n4)CC3)cc2n1,JJEQVZWVFVLOSG,5528.83,biogen_fang
CCCc1nn(CCCN2CCCCC2)c(=O)o1,SKZJLNILVILMNA,15878.33,biogen_fang
COCc1nn(CCCN2CCCCC2)c(=O)o1,BSNXSAYJFHMKTH,5528.83,biogen_fang
Cc1noc(C)c1CS(=O)(=O)C1CCCc2ccccc21,TWXAUZFIFQOIRT,223762.0,biogen_fang
Cc1nnc2ccc(NCCOC3CCCCCC3)nn12,LZYORJLVUNKLNK,58231.83,biogen_fang
NCCOc1cccc(CC(=O)N2CCCN(C(=O)C3CCC3)CC2)c1,PGOPZEZQDUCQNZ,5528.83,biogen_fang
C[C@H]1CN2C[C@H](O)C[C@@H]2CN1Cc1cccc2ccccc12,ZGBDGAFMTAUITL,28186.67,biogen_fang
Cn1cccc(C(=O)NCc2nc(C(C)(C)C)no2)c1=O,BMVIOGOPSNVCJO,5528.83,biogen_fang
Cc1nnc2ccc(N3CCC4(CCCCC4)C3)nn12,OOCBOEHLNBBKJW,38734.5,biogen_fang
COC(=O)N[C@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,CMJCXYNUCSMDBY,17202.5,biogen_fang
N#Cc1c(F)cccc1Oc1cccnc1,QGWNHEVSQBMBPU,5528.83,biogen_fang
CCn1cnnc1CN(C)C1CCN(c2ccccc2F)CC1,WWKAVEUVGZJZOE,5528.83,biogen_fang
CSc1ccc(C(=O)Nc2cccc(C(=O)NCC(C)C)c2)cc1,YOLQLFKELOTKMU,138455.33,biogen_fang
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN,51901.5,biogen_fang
Nc1ncnc2ccc(-c3ccnc(F)c3)nc12,CLODUYRNZMIONW,5528.83,biogen_fang
Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,SULYDIQXKZVZRA,25662.0,biogen_fang
CCCc1ccc(C(=O)CSc2nncs2)cc1,ITVWOKCIVFYKCZ,322184.33,biogen_fang
O=C(O)c1cnn(-c2nc3cc(Cl)c(OC(F)(F)F)cc3[nH]2)c1,FXHHASJVTYRJHH,5528.83,biogen_fang
Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,ZLHNYULRKIEGAY,18797.33,biogen_fang
O=C(c1cccc(Nc2ncccn2)c1)N1CCOCC(Cc2cccc3ccncc23)C1,HMGPFSNBLBHOBJ,327374.83,biogen_fang
Cc1cccc(NC(=O)N2CCC(N3CC=CC3)CC2)c1Cl,BGQPHKSYOZJYPI,10630.67,biogen_fang
CC(C)(C(=O)c1ccccc1)/[N+]([O-])=C/c1ccc(F)cc1,HKVBUWOIHYLFFZ,8907.5,biogen_fang
COCC1(C(=O)N(C)Cc2ccc3ccccc3n2)CCC1,PEARXNNPPNCCLH,69933.5,biogen_fang
O=C(CC1c2ccccc2CCc2ccccc21)NCCN1CCOCC1,DGQMIEWHIVZFNC,152951.17,biogen_fang
COc1ccccc1-n1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cn1,FEHVUJCJEGTZMV,88111.33,biogen_fang
Cc1cc(C(=O)N(C)C2CCSCC2)c(=O)n(C)c1C,MQCCTLVBIPHXCG,33947.67,biogen_fang
CC(C)c1nccn1Cc1nc2ccccc2[nH]1,ZWKFATZUCXZGFI,5528.83,biogen_fang
O=C(Nc1ccc(Cl)nc1)NC1CCN(C2CCCC2)CC1,SBPKCZRKCCNJND,5528.83,biogen_fang
Cc1cc2nc(Sc3nnc(C)n3C)c3ccccc3n2n1,UDSUKOSNJDBQKI,5528.83,biogen_fang
CCCS(=O)(=O)NC1CCN(Cc2ccc(C)c(OC)c2)CC1,BWENQECELJYDAI,19217.33,biogen_fang
C[C@@H](NC(=O)N1CCC2(CCN(C)CC2)C1)c1ccc(F)cc1,LUGNCAUAVVZTSK,5528.83,biogen_fang
CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,RLCLASQCAPXVLM,5528.83,biogen_fang
CCc1cc(N2CCOCC2)nc(C2CCN(C(=O)C3CC3)CC2)n1,JLGXXFBERWDYJM,13535.67,biogen_fang
CC(C)Nc1ccc(-c2cc3c(cc2CO)OCCO3)cn1,GUUSVSGQAWQLOO,15986.83,biogen_fang
O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,IBGLGMOPHJQDJB,5528.83,biogen_fang
Cc1ccc(NC(=O)OCC(F)(F)F)cn1,QQBOHOPPIIQUSY,5528.83,biogen_fang
COc1ncccc1C(=O)Nc1nc(C)nn1C,OKKBHGSTTFWNCY,5528.83,biogen_fang
O=C(Cc1n[nH]c2ccccc12)N1CCCO1,XKCGYMPYAVOOFL,5528.83,biogen_fang
Cc1ccc(C)c2nc3c(cc12)CNCCO3,IMLPUGPNFHYSON,27648.83,biogen_fang
CN(CCSc1ccc2nnc(C(F)F)n2n1)Cc1ccccc1,QXUQQTRKPFTBKG,286423.67,biogen_fang
CCOC(=O)c1ccc(N2CCSCC2)nc1,XMXPWXAZIOCBNT,479315.67,biogen_fang
N#Cc1ccccc1NC(=O)CCc1ccccc1,XNIDWQUHFXIDEG,18624.67,biogen_fang
CN1CCc2ccc(C(=O)NCCC(=O)Nc3cccnc3)cc21,BAAZVUFLDSRNDT,7217.0,biogen_fang
CCCc1cc(C(=O)Nc2ccc(-c3nnc(C)[nH]3)cc2)no1,RBGLAMQNGZIMRA,152820.5,biogen_fang
CC(C)N1CCN(CCCSc2ccccn2)CC1,AWPIDLWLPMRDTP,149670.5,biogen_fang
CS(=O)(=O)NC1CCCN(c2nc3ccccc3o2)C1,PZZNZYMHQGQVBH,5528.83,biogen_fang
Cc1cc(C)c(NC(=O)CN(C)c2ccc(C#N)nc2)c(C)c1,ZEGVHIZKDBCIHU,16808.17,biogen_fang
Cc1nc(-c2ccccc2)nc(O)c1C,JZKBFYMLSCHWIN,22550.5,biogen_fang
O=C(CSCCc1ccccn1)Nc1ccccc1,CCJLCKJPDYNDGR,49117.83,biogen_fang
O=C(NCC1CCC2(CC1)OCCO2)c1[nH]nc2c1CCCC2,JCQHAWNFAZQFSF,8027.83,biogen_fang
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,OIGNJSKKLXVSLS,29599.5,biogen_fang
COc1cc(OC)cc(C(=O)NCc2noc(-c3ccccc3)n2)c1,XDKDXODYGFWSIO,40740.0,biogen_fang
CC(C)N(C)S(=O)(=O)NCCCc1nc2cc(Cl)ccc2[nH]1,ZDWZNJACSBWEAU,155946.0,biogen_fang
CN(Cc1ccc(OC(F)(F)F)cc1)Cc1cn(C)nn1,BDJCQWVCZOJXFV,17547.83,biogen_fang
Cc1noc(NCc2ccc(F)cc2C)n1,RKZIWENCUCRLOV,5528.83,biogen_fang
COc1ccc(CC(=O)Nc2ccc(F)nc2)cc1,DOOBGHVUFGMYKW,19260.5,biogen_fang
CC(=O)NC1CCC(NCCSc2ccc(C)cc2)CC1,LEXBYPSWSVEUGS,75143.83,biogen_fang
CCOc1cc(N2CCOC3(CCCC3)C2)ncn1,WQOSEMPLQOFJIK,43646.17,biogen_fang
CN(CCn1cnc(C#N)c1C#N)c1ccccc1,NBBSRVCBFMSTBK,61169.5,biogen_fang
O=C(c1ccccc1N1CCOCC1)N(Cc1ccccn1)C1CCCCC1,CGXRKBRQKHMTLY,1155497.0,biogen_fang
COc1cccc(Cc2cnc(N)s2)c1,SJCCSOXYGUGKMD,20777.17,biogen_fang
Clc1cnc(NCC2(CN3CCCC3)CC2)nc1,AFTCXOMTSBYVHB,5528.83,biogen_fang
COc1cc(OC)c(OC)cc1CNC(C)(C)C,MCWCHZSXKNUUJX,5528.83,biogen_fang
CC(=O)Nc1ccccc1OCCOc1ccc(Cl)cc1,PFSUURIGQODVJK,111720.0,biogen_fang
Cc1ccsc1-c1nsc(NC(=O)CN(C)C)n1,KJYXTVXYEKEHNE,5528.83,biogen_fang
Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,WINVMIGYTCPEJY,17526.83,biogen_fang
CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,QYLHTKYUVOHSKP,138624.5,biogen_fang
Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,LUSVAAVKPYFPTM,193952.5,biogen_fang
Cc1nc(NCCN2C(=O)CCC2=O)c2c(C)csc2n1,KPSSYRFNDYZWNM,9426.67,biogen_fang
O=C(NC[C@]1(O)CCN(Cc2ccsc2)C[C@H]1O)c1c[nH]cn1,SCLTUZSROHFQCE,5528.83,biogen_fang
O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)[C@H]3CCC[C@@H]3C(=O)O)cc2)cc1,BOZRFEQDOFSZBV,13235.83,biogen_fang
Cc1cc(Br)cn(Cc2ccc(C#N)cc2F)c1=O,FZGGDZOQUASLKK,5528.83,biogen_fang
CC1CCC(CNC2(CCO)CCOCC2)CC1,XTOYBWCXXSJTDV,5528.83,biogen_fang
COCCN(C)C(=O)c1ccc(-c2cccc(-c3noc(C)n3)c2)cc1,JATJZZFTSXWNNE,13315.17,biogen_fang
Cc1[nH]nc(CCC(=O)NCCCOC2CCCCC2)c1C,UHLQZKDBNDUIJG,74054.17,biogen_fang
COc1cccc(CC(=O)N2CCOC(c3cc(Nc4nnc(C)s4)cc(C)n3)C2)c1,MKPXSMGQGIQEJP,80073.0,biogen_fang
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,IHUGXYGGPVSOSE,402886.17,biogen_fang
Cc1cc(Br)ccc1CN(C)C(=O)CO,FUEDCMCXEPSBIO,5528.83,biogen_fang
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,UNRCMCRRFYFGFX,5528.83,biogen_fang
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2oc3ccc(Cl)cc3c2C)n1,PXQYKOJJBWPGRN,52206.0,biogen_fang
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CN(Cc3ccc(Cl)cc3)C2)n1,FNROXJLWXLYIPC,10103.33,biogen_fang
CNCc1cc(NC)nc(C2CCCN2C(=O)C(C)(C)c2ccc(C)cc2)n1,IVLJPRZCXKEBIQ,18858.0,biogen_fang
Cc1cc(Cl)n(-c2ccc(C#N)cc2)n1,TWJYQPGOHHDPKU,122319.17,biogen_fang
Cc1ccccc1NC(=O)Cn1nnc(C2CC2)n1,DUSMGRVOUXSIOD,5528.83,biogen_fang
Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,RVGBOJHKCHSMHQ,28418.83,biogen_fang
Cc1ccc(-n2cc(C)cn2)c(NC(=O)CN(C)C)c1,UJILAZTWHJWYQV,140553.0,biogen_fang
c1ccc(OCCN2CCN(c3ncccn3)CC2)cc1,GSUJKVBRWWKDBV,147303.33,biogen_fang
CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC(=O)NS(=O)(=O)c3ccccc3)cc1)C2,XREWXJVMYAXCJV,5528.83,biogen_fang
CC(=O)N[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,ZQUUOTXZHLUMCS,28469.0,biogen_fang
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1ccccn1,OPAKEJZFFCECPN,16195.67,biogen_fang
Cc1cccc2ncn(CCc3ncc[nH]3)c(=O)c12,PCQCBHGUTLUWQP,5528.83,biogen_fang
CCNc1ccnc(-c2cccc(C(=O)NCCCc3cnn(C)c3)c2)n1,KEADNMATDPXPKZ,30438.33,biogen_fang
CC(=O)c1ccc2c(c1)CCN(CCC1OCCO1)CC2,ASYSAKNRZDVBNJ,9682.17,biogen_fang
COC1(c2nc(Cc3ccccc3)no2)CCN(Cc2cnc(C)o2)CC1,HGHAPWCEYGLSKE,21051.33,biogen_fang
CS(=O)(=O)Nc1ccccc1-c1ccncc1,CMBQHYPKNXJEFM,5528.83,biogen_fang
CN(Cc1ccc(N)nc1)c1nc2cc(F)ccc2o1,MELNTDIAYNJUQS,5528.83,biogen_fang
c1ccc(-c2noc(Cn3ccnc3)n2)nc1,TYUDXYMDECUZGB,5528.83,biogen_fang
O=C(Nc1nccs1)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)c1ccccc1,YZSGGQHJWKRPIV,42837.67,biogen_fang
O=C(c1ccc(O)cc1)N1CCN(c2ncnc3c2CCC3)CC1,ZHLJUKYABUCSCJ,14121.33,biogen_fang
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,WBEITKCNNCRQTP,11303.83,biogen_fang
COc1cc2cc3c(nc2cc1OC)OCCN(C1CCCCC1)C3,JUBKSYPNNNFZGG,38684.33,biogen_fang
Cc1ccccc1S(=O)(=O)Nc1c(C)ccnc1Cl,VPWPQRLXBVFOTB,5528.83,biogen_fang
Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N2CCN(C)CC2)n1,SFELVKITISQFCO,20466.83,biogen_fang
Cc1nc(Cc2ccccc2)sc1C(=O)Nc1cccc(-c2ccn[nH]2)c1,JPRIUXRTFMOFHA,35417.67,biogen_fang
COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,DWHXUGDWKAIASB,7159.83,biogen_fang
CNc1ncnc2c1ncn2[C@H]1CC[C@H](NC(=O)CCCNC(=O)OC(C)(C)C)[C@H](O)[C@H]1O,RGXIETHTFXOWJZ,5924.33,biogen_fang
Cc1nn(C(C)C)c(C)c1S(=O)(=O)NCC1CCN(C(=O)C2CC2)CC1,CMQDKZPKRYWXDD,107425.5,biogen_fang
O=S(=O)(c1cccnc1)N1CCC2(Cc3ccccc3C2)C1,MRQOMEIAFSXDPV,106423.33,biogen_fang
CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2,QTWZICCBKBYHDM,37152.5,biogen_fang
CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)nc2)C(C)(C)C1,PAFXIFBTLVHCNJ,49238.0,biogen_fang
COc1ccccc1/C=C/CN1CCCC2(C1)OCCO2,RIXOHTXCLXQIDQ,20685.0,biogen_fang
c1cc(CNc2ncc(-c3cnccn3)c(C3CC3)n2)ccn1,WRZYUDOJGNGGND,29162.0,biogen_fang
CC(C)N(C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1O)[C@H]1C[C@@H](CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,LXFOLMYKSYSZQS,169848.0,biogen_fang
O=C(NC1CCCC1)C1=CCN(C(=O)C2CC2)C1,MUOIOKHIUXXPRA,5528.83,biogen_fang
O=C(CNc1cc(N2CCCC2=O)ccc1F)N1CCCCCC1,WCYWNAXKIIWNQE,27774.83,biogen_fang
Cc1cnccc1-c1cnc(N(C)C)nc1-c1ccco1,YOLVDNNORFEVAF,163235.33,biogen_fang
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,AWJBWNUUODWOKQ,20958.0,biogen_fang
CCCCN1CCc2nc3cc(C4CC4)nn3c(O)c2C1,AYKYXDSNJKBFKO,5528.83,biogen_fang
CN(C)C(=O)c1ccnc(NCc2cccc(C#N)c2)c1,SXQRPHUITWJMHO,5528.83,biogen_fang
Cc1cnc(NCC2(CO)CCCC2)nc1N(C)C,QDDTXTLZBNEVQW,34610.33,biogen_fang
c1cnc(NCc2cccc(-c3cccnc3)c2)nc1,RCWMQUUJRZZKMR,22856.17,biogen_fang
Cc1cc(C(=O)NCC2CCC3(CC2)OCCO3)[nH]n1,SFSNAIMUOKNFGF,5528.83,biogen_fang
Cn1cc(CN2CCCC(c3ccnc(Nc4cnccn4)c3)C2)cn1,YYEIZIVDHPUWSE,9025.33,biogen_fang
COCc1ccc(SCC(=O)NC2CCCC2)cc1,QWVDTRBGPQZZJM,38808.0,biogen_fang
Cc1ccc2nc(CN(C)Cc3cccc(Cl)c3Cl)cc(=O)n2c1,JTADAOPMXAQMJB,738312.17,biogen_fang
O=c1c2cccnc2ncn1[C@H]1CCN(Cc2ccccc2)C1,AYFXSYIAIRJWSY,5528.83,biogen_fang
CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,VFUXSYAXEKYYMB,32839.33,biogen_fang
OC1CCN(c2nccc(-c3cccs3)n2)CC1,ARTUGTGMMMXTRN,61364.33,biogen_fang
Cc1c[nH]c(C(=O)NCC2(N3CCCCC3)CCCC2)n1,RDWAZSKNPSLXJY,8891.17,biogen_fang
CC(=O)NCc1cc2n(n1)CCN(C1Cc3ccccc3C1)C2,YBFSQGKDGITINK,5528.83,biogen_fang
Cc1nc2ncc3c(n2n1)CC(C)(C)CC3=O,XFIJCAGDGZJJEO,5528.83,biogen_fang
CCc1cc(-c2ccc(OC)c3nc(C)ccc23)nc(N2CCOCC2)n1,SYLJDRYMHAFRLH,7441.0,biogen_fang
Cc1nc(N2CCNCC2)c2cnn(C)c2n1,YCUGOSWTGABNMN,5528.83,biogen_fang
Cc1ccc(OCN2CCCCC2=O)nc1,VMQHSEAXKIALCU,6142.5,biogen_fang
CC1CCC(N(Cc2nnc(C3CCC3)o2)C2CCC(O)CC2)CC1,NNZKLCYFFCYETG,268706.67,biogen_fang
CCN1CCCN(C(=O)Nc2ccc(COC3CCCC3)cc2)CC1,YMGKFJWMIWSYTF,7375.67,biogen_fang
COc1cc(C)cc(OC)c1-c1ccc(-c2nn[nH]n2)cc1,FAMBGXKBIBHYQK,5528.83,biogen_fang
Cc1cccc(OC[C@@]2(O)CN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)CC[C@@H]2O)c1,KXVLGQITDZTHHE,272983.67,biogen_fang
COC(=O)N1CC(NCc2c(C)nn(C(C)(C)C)c2C)C1,SGPDBTDFKXROAN,5528.83,biogen_fang
CC(C)n1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,MFTVRHZCGIPOLI,5528.83,biogen_fang
Cc1n[nH]c(C)c1CCCN(C)c1cncc(C(=O)N(C)C)n1,MOIGFLZJSJYTCY,101917.67,biogen_fang
Cc1cnc(N2CCSCC2)nc1N1CCSCC1,FUBJLMQBKWFFGR,225090.83,biogen_fang
Cc1ncccc1CNc1ccc(CC#N)cc1,PRYBXCDNEVXPIJ,21206.5,biogen_fang
Cc1nc(CN2CCC(CNC(=O)COc3ccccc3Cl)CC2)c[nH]1,WCXZOAXCHGDBLX,5528.83,biogen_fang
CC(C)CCN1CCC(CNS(C)(=O)=O)CC1,HUWDMGBCUYABRN,5528.83,biogen_fang
CC(=O)c1cc(Br)cc(F)c1OCc1ccccn1,OTFCOACSORLMLV,77033.83,biogen_fang
O=c1oc2cccnc2n1Cc1ncc(-c2ccc(F)cc2)o1,DUICRIUNDHCVBJ,5528.83,biogen_fang
CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,JTUQXGZRVLWBCR,14549.5,biogen_fang
CN(CC1(CO)CCCC1)C(=O)CCN1CCCCC1=O,VLBVBURMQWJYKJ,5528.83,biogen_fang
CN(C)c1ccc(-c2ccc(C(=O)NCCN3CCCC3=O)cc2)nn1,ROZVWWVIHMRJLU,5528.83,biogen_fang
Cc1nn(CCNS(=O)(=O)N2CCCCC2)c(C)c1C,LAZRMYWKVGGXLV,189635.83,biogen_fang
CN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,SODROPXDDXGRNB,39554.67,biogen_fang
Cc1ncn(Cc2noc(-c3ccccc3O)n2)c1C,ANSZQRHZRZQYNT,23229.5,biogen_fang
c1cncc(-c2nnc3n2[C@H]2CN(Cc4cccs4)C[C@H]2CC3)c1,AFIYQXKOGBYPGK,8417.5,biogen_fang
O=C(c1ccc(Cl)cc1)N1CCC[C@@H](C(=O)N2CCc3ccccc3C2)C1,ZLUNBVCXWQHWKZ,419493.67,biogen_fang
COc1cc(CN2CCC(C(=O)N3CCOCC3)CC2)ccc1C,BTGZOBUKQFDKIS,10985.33,biogen_fang
COc1ccc(NC(C)=O)cc1NC(=O)CN(Cc1ccccc1)C(C)C,DIMJCKFMWXAUOV,1568894.83,biogen_fang
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,AZFLJNIPTRTECV,24455.67,biogen_fang
COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(F)cc4)on3)CC[C@@H]2O)c1,LKONJFMYAOIQAL,77364.0,biogen_fang
COc1cccc(C(=O)N(C)CC(F)(F)F)c1OCCCN,ZKOIEYNRBAKFJT,5528.83,biogen_fang
Cc1csc(Cc2nc(-c3ccc(O)cc3)no2)n1,BYQSWWUCVJLZGT,17643.5,biogen_fang
COc1ccc(C)cc1S(=O)(=O)NCCC(=O)Nc1ccccc1C,KSVAWIJEJICQDR,107294.83,biogen_fang
CN(C)c1cncc(-c2ccc(C(=O)NC(C)(C)C)cc2)n1,LCSJBWYUSSBJGF,21835.33,biogen_fang
COC(C)(C)CCNC(=O)CC1CC(C)(C)NC(C)(C)C1,BCKUONHWJJTCGB,5528.83,biogen_fang
CCOc1ccc2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,GMPYAFRKRCLDQT,126977.67,biogen_fang
O=C(Nc1cn(CCOCC(F)(F)F)nc1-c1ccccn1)c1coc(-c2cn[nH]c2)n1,FAPBRHCGIRQRLB,60355.17,biogen_fang
CC(=O)c1ccc2c(c1)CCN(CC1CCC3(CC1)OCCO3)CC2,CFZZEWQVSDLXTB,5528.83,biogen_fang
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,BKWJAKQVGHWELA,38193.17,biogen_fang
Cc1cn2cc(C(=O)N(C)CCO)cc(N[C@@H]3CCOc4cccc(C)c43)c2n1,YBHKBMJREUZHOV,97541.5,biogen_fang
CCN(Cc1nc(C)no1)C(=O)c1cc(C)c(C)n(C)c1=O,GHQHSVXRYYFNDG,5528.83,biogen_fang
