canon,Y,bde_failed,BDE_min_all,BDE_2nd_all,BDE_3rd_all,BDE_mean_all,BDE_std_all,BDE_range_all,N_vuln_85_all,N_vuln_90_all,N_CH_all,BDE_min_frac_all,BDE_min_aliph,BDE_2nd_aliph,BDE_3rd_aliph,BDE_mean_aliph,BDE_std_aliph,BDE_range_aliph,N_vuln_85_aliph,N_vuln_90_aliph,N_CH_aliph,BDE_min_frac_aliph
NC(=O)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,3.0,False,86.55756378173828,90.39550018310547,90.57921600341797,103.3154296875,10.504430770874023,28.865463256835938,0,1,13,0.8377990126609802,86.55756378173828,90.39550018310547,90.57921600341797,92.32636260986328,3.576324224472046,10.713981628417969,0,1,6,0.9375173449516296
NC(=O)NC(=O)C(Nc1ccc2c(c1)CCC2)c1ccccc1,34.375,False,78.10401916503906,86.65096282958984,86.70832824707031,101.41045379638672,12.592385292053223,33.48802947998047,1,3,10,0.7701771855354309,78.10401916503906,86.65096282958984,86.70832824707031,86.75017547607422,6.164064884185791,17.433372497558594,1,3,4,0.9003326892852783
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,3.0,False,111.56243133544922,111.83230590820312,112.69622802734375,113.68543243408203,1.7359435558319092,5.45947265625,0,0,7,0.981325626373291,,,,,,,0,0,0,
NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,3.72,False,98.6820068359375,99.6201400756836,109.90755462646484,108.9688491821289,5.009757995605469,15.097572326660156,0,0,10,0.9055983424186707,98.6820068359375,99.6201400756836,99.6201400756836,99.15107727050781,0.4690666198730469,0.9381332397460938,0,0,2,0.9952691197395325
NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1,4.0649999999999995,False,98.6820068359375,99.6201400756836,101.9476318359375,106.90078735351562,4.988965034484863,12.566757202148438,0,0,9,0.9231176972389221,98.6820068359375,99.6201400756836,101.9476318359375,100.08325958251953,1.3728162050247192,3.265625,0,0,3,0.9859991073608398
NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1,10.23,False,98.6820068359375,99.6201400756836,109.89624786376953,110.1368408203125,5.811400413513184,21.092269897460938,0,0,11,0.8959945440292358,98.6820068359375,99.6201400756836,99.6201400756836,99.15107727050781,0.4690666198730469,0.9381332397460938,0,0,2,0.9952691197395325
NC1(c2ccc(-c3c(-c4ccccc4)ccn4ccnc34)cc2)CCC1,79.56,False,98.6820068359375,99.6201400756836,109.8780288696289,110.4188003540039,5.89284086227417,20.886558532714844,0,0,11,0.8937065601348877,98.6820068359375,99.6201400756836,99.6201400756836,99.15107727050781,0.4690666198730469,0.9381332397460938,0,0,2,0.9952691197395325
NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1,3.0,False,98.6820068359375,99.6201400756836,109.8780288696289,109.94657897949219,5.807990074157715,17.86052703857422,0,0,10,0.8975450396537781,98.6820068359375,99.6201400756836,99.6201400756836,99.15107727050781,0.4690666198730469,0.9381332397460938,0,0,2,0.9952691197395325
NC1(c2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CCC1,80.7,False,98.6820068359375,99.6201400756836,109.89385223388672,109.18356323242188,4.5569233894348145,14.716468811035156,0,0,12,0.9038174152374268,98.6820068359375,99.6201400756836,99.6201400756836,99.15107727050781,0.4690666198730469,0.9381332397460938,0,0,2,0.9952691197395325
NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1,84.1,False,98.6820068359375,99.6201400756836,109.90755462646484,109.63716125488281,5.143843650817871,15.794578552246094,0,0,11,0.9000781178474426,98.6820068359375,99.6201400756836,99.6201400756836,99.15107727050781,0.4690666198730469,0.9381332397460938,0,0,2,0.9952691197395325
NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1,3.0,False,98.6820068359375,99.6201400756836,105.08739471435547,110.1141128540039,6.443373680114746,19.741798400878906,0,0,11,0.8961794376373291,98.6820068359375,99.6201400756836,99.6201400756836,99.15107727050781,0.4690666198730469,0.9381332397460938,0,0,2,0.9952691197395325
NC1(c2ccc(-c3ncc4cccnc4c3-c3ccccc3)cc2)CCC1,19.5,False,98.6820068359375,99.6201400756836,104.27991485595703,107.7979736328125,4.81063175201416,13.940956115722656,0,0,11,0.915434718132019,98.6820068359375,99.6201400756836,104.27991485595703,101.87815856933594,2.756793975830078,6.248558044433594,0,0,4,0.9686276912689209
NC1(c2ccc(-c3ncc4cnccc4c3-c3ccccc3)cc2)CCC1,150.0,False,98.6820068359375,99.6201400756836,104.76362609863281,107.43830871582031,4.558991432189941,12.760444641113281,0,0,11,0.918499231338501,98.6820068359375,99.6201400756836,104.76362609863281,101.02191925048828,2.673358917236328,6.0816192626953125,0,0,3,0.9768375754356384
NC1(c2ccc(-c3ncc4nccn4c3-c3ccccc3)cc2)CCC1,9.61,False,98.6820068359375,99.6201400756836,106.68677520751953,109.3712158203125,6.079601764678955,21.22119903564453,0,0,10,0.9022666811943054,98.6820068359375,99.6201400756836,99.6201400756836,99.15107727050781,0.4690666198730469,0.9381332397460938,0,0,2,0.9952691197395325
NC1(c2ccc(-c3nn4ccnc4cc3-c3ccccc3)cc2)CCC1,78.88,False,98.6820068359375,99.6201400756836,109.89385223388672,110.14898681640625,6.222381591796875,21.848556518554688,0,0,10,0.8958957195281982,98.6820068359375,99.6201400756836,99.6201400756836,99.15107727050781,0.4690666198730469,0.9381332397460938,0,0,2,0.9952691197395325
NC1=Nc2ccccc2Sc2cccc(F)c21,13.18,False,111.14978790283203,111.27685546875,111.4963150024414,112.25811004638672,1.070277214050293,3.1574478149414062,0,0,7,0.9901270270347595,,,,,,,0,0,0,
NC1=Nc2ccccc2Sc2ccccc21,7.94,False,109.39810180664062,111.14978790283203,111.21412658691406,111.4486083984375,0.9006770253181458,3.0424880981445312,0,0,8,0.9816012978553772,,,,,,,0,0,0,
NCCCCCc1c[nH]c2ccc(F)cc12,74.13,False,86.96039581298828,90.30195617675781,94.49517822265625,102.67438507080078,11.134068489074707,30.70421600341797,0,1,9,0.8469531536102295,86.96039581298828,90.30195617675781,94.49517822265625,93.13787078857422,3.9335615634918213,10.078765869140625,0,1,5,0.9336738586425781
NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,30.72,False,82.88761138916016,84.89189910888672,86.0283432006836,100.17820739746094,10.497385025024414,30.161460876464844,2,3,16,0.8274016380310059,82.88761138916016,84.89189910888672,86.0283432006836,91.76716613769531,5.56593656539917,14.770820617675781,2,3,9,0.9032382369041443
NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,30.51,False,83.84651947021484,85.09285736083984,85.4884262084961,99.96812438964844,10.434836387634277,29.202552795410156,1,3,16,0.8387325406074524,83.84651947021484,85.09285736083984,85.4884262084961,92.90495300292969,6.381251811981201,21.147613525390625,1,3,10,0.9024978280067444
NCCc1ccc(O)c2nc(O)sc12,150.0,False,90.34966278076172,91.1822280883789,110.79286193847656,101.40569305419922,10.680603981018066,22.948348999023438,0,0,4,0.8909723162651062,90.34966278076172,91.1822280883789,91.1822280883789,90.76594543457031,0.41628265380859375,0.8325653076171875,0,0,2,0.9954136610031128
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(F)(F)F)cc2)cc1,18.2,False,111.8480453491211,112.07687377929688,112.5866928100586,113.76644134521484,2.9441030025482178,7.7728118896484375,0,0,5,0.9831374287605286,,,,,,,0,0,0,
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,3.0,False,78.11478424072266,78.7985610961914,86.7507553100586,96.1752700805664,13.127931594848633,33.11665344238281,2,3,8,0.8122127652168274,78.11478424072266,78.7985610961914,86.7507553100586,87.26464080810547,8.000210762023926,18.295883178710938,2,3,5,0.8951481580734253
N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,8.91,False,90.5810317993164,90.90283203125,91.2635498046875,102.11473846435547,8.246447563171387,21.8876953125,0,0,11,0.887051522731781,90.5810317993164,90.90283203125,91.2635498046875,95.4375991821289,4.750629425048828,12.259765625,0,0,6,0.9491126537322998
N[C@@H]1CCCN(c2ccccc2/C=C2\SC(=O)NC2=O)C1,5.13,False,90.8514175415039,90.89937591552734,90.90640258789062,101.50688171386719,8.433389663696289,20.519790649414062,0,0,10,0.8950271606445312,90.8514175415039,90.89937591552734,90.90640258789062,95.24735260009766,4.529891014099121,11.203605651855469,0,0,6,0.9538471698760986
Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,5.62,False,111.7190170288086,111.9620590209961,112.57498931884766,114.27963256835938,2.699120283126831,8.96405029296875,0,0,8,0.9775934219360352,,,,,,,0,0,0,
Nc1c(-c2ccccc2)nc(Cl)nc1-c1ccccc1,46.77,False,110.90859985351562,111.10449981689453,111.24876403808594,111.0872802734375,0.13940374553203583,0.3401641845703125,0,0,3,0.9983915090560913,,,,,,,0,0,0,
Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,3.0,False,93.7762222290039,95.0844955444336,96.76907348632812,107.20124816894531,7.968117713928223,21.310218811035156,0,0,10,0.8747680187225342,93.7762222290039,95.0844955444336,96.76907348632812,95.20993041992188,1.2250415086746216,2.9928512573242188,0,0,3,0.9849416017532349
Nc1c2c(nc3ccccc13)CCCC2,13.8,False,84.86971282958984,87.32673645019531,97.25833892822266,101.50606536865234,10.641517639160156,28.32000732421875,1,2,8,0.8361048698425293,84.86971282958984,87.32673645019531,97.25833892822266,91.6810302734375,5.6499834060668945,12.399604797363281,1,2,4,0.9257063865661621
Nc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,23.44,False,110.74461364746094,110.75257110595703,111.10018157958984,111.827880859375,0.9361823201179504,2.6844711303710938,0,0,7,0.9903131127357483,,,,,,,0,0,0,
Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,9.425,False,90.70357513427734,91.01634979248047,96.67399597167969,101.31439971923828,9.325108528137207,23.621971130371094,0,0,7,0.8952683210372925,90.70357513427734,91.01634979248047,96.67399597167969,93.77914428710938,2.9213318824768066,6.01910400390625,0,0,4,0.9672041535377502
Nc1ccc(-c2ccccc2Cl)cc1,123.03,False,110.69876098632812,110.85491180419922,111.4104232788086,111.43151092529297,0.5745090246200562,1.7339706420898438,0,0,6,0.9934242367744446,,,,,,,0,0,0,
Nc1ccc(OCCc2ccccc2)cc1,150.0,False,88.8033676147461,94.86228942871094,110.76976776123047,105.74422454833984,8.960282325744629,23.60009765625,0,1,7,0.8397940397262573,88.8033676147461,94.86228942871094,94.86228942871094,91.83282470703125,3.029460906982422,6.058921813964844,0,1,2,0.9670111536979675
Nc1ccc2c(-c3ccncc3)c(-c3ccc(F)cc3)[nH]c2n1,117.49,False,105.95254516601562,111.29419708251953,111.58128356933594,111.29143524169922,2.543234348297119,7.9707183837890625,0,0,6,0.9520278573036194,,,,,,,0,0,0,
Nc1ccc2c(c1)Cc1cc(N)ccc1-2,61.66,False,81.31784057617188,111.09657287597656,111.5093765258789,103.86064910888672,13.016209602355957,30.200942993164062,1,1,4,0.7829514145851135,81.31784057617188,81.31784057617188,81.31784057617188,81.31784057617188,0.0,0.0,1,1,1,1.0
Nc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccncc2)s1,19.05,False,105.95866394042969,112.12581634521484,112.54528045654297,111.17997741699219,2.6175906658172607,6.718559265136719,0,0,5,0.9530372619628906,,,,,,,0,0,0,
Nc1nc2ccc(-c3ccncc3)cc2s1,29.51,False,105.96550750732422,110.88582611083984,111.4307861328125,110.61260986328125,2.421356439590454,6.996673583984375,0,0,5,0.9579876065254211,,,,,,,0,0,0,
Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,3.0,False,110.02332305908203,110.16890716552734,110.57806396484375,111.08753204345703,1.0590969324111938,3.1646728515625,0,0,6,0.9904201030731201,,,,,,,0,0,0,
Nc1nc2ccc(F)cc2s1,5.75,False,113.35833740234375,113.9322738647461,114.60172271728516,113.964111328125,0.508108913898468,1.2433853149414062,0,0,3,0.9946845173835754,,,,,,,0,0,0,
Nc1ncc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)nc1C(=O)Nc1cccnc1,3.0,False,91.78450775146484,96.7680435180664,105.26827239990234,105.96141052246094,6.837638854980469,20.496627807617188,0,0,9,0.8662069439888,91.78450775146484,96.7680435180664,96.7680435180664,94.27627563476562,2.4917678833007812,4.9835357666015625,0,0,2,0.9735695123672485
Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,120.23,False,104.57907104492188,111.53321075439453,112.0565185546875,110.0846176147461,3.1876847743988037,7.590606689453125,0,0,4,0.949988067150116,104.57907104492188,104.57907104492188,104.57907104492188,104.57907104492188,0.0,0.0,0,0,1,1.0
Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,150.0,False,87.15894317626953,94.8740463256836,95.93305969238281,103.4874267578125,9.026917457580566,26.591629028320312,0,1,9,0.8422176837921143,87.15894317626953,94.8740463256836,95.93305969238281,94.16069030761719,4.274020671844482,11.51776123046875,0,1,4,0.9256404638290405
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.0,False,91.83966827392578,92.86455535888672,93.26363372802734,98.51789855957031,8.006209373474121,22.529342651367188,0,0,7,0.9322130084037781,91.83966827392578,92.86455535888672,93.26363372802734,93.67381286621094,1.4189225435256958,4.141082763671875,0,0,5,0.9804198741912842
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,14.45,False,80.5273666381836,89.94657135009766,92.2347183227539,98.60816192626953,9.849813461303711,33.841644287109375,1,2,14,0.8166399598121643,80.5273666381836,89.94657135009766,92.2347183227539,91.81841278076172,4.324288368225098,15.763076782226562,1,2,9,0.8770285248756409
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,93.33,False,89.94657135009766,92.2347183227539,92.66422271728516,99.2791519165039,8.88747787475586,24.422439575195312,0,1,12,0.905996561050415,89.94657135009766,92.2347183227539,92.66422271728516,93.18244934082031,1.7491793632507324,6.3438720703125,0,1,8,0.9652737379074097
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O,28.18,False,89.94657135009766,92.2347183227539,92.66422271728516,100.08281707763672,8.96212100982666,24.422439575195312,0,1,13,0.8987213969230652,89.94657135009766,92.2347183227539,92.66422271728516,93.18244934082031,1.7491793632507324,6.3438720703125,0,1,8,0.9652737379074097
Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,72.44,False,84.7221908569336,84.73844909667969,88.80795288085938,97.123779296875,11.17245864868164,26.509246826171875,2,3,8,0.872311532497406,84.7221908569336,84.73844909667969,88.80795288085938,88.7530517578125,3.585871458053589,8.026138305664062,2,3,5,0.9545834064483643
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,17.38,False,81.94975280761719,87.12808227539062,90.3191909790039,97.81397247314453,9.740419387817383,29.37218475341797,1,2,13,0.8378123641014099,81.94975280761719,87.12808227539062,90.3191909790039,91.92770385742188,4.942299842834473,15.622444152832031,1,2,9,0.8914586901664734
O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,50.12,False,83.92115020751953,90.15735626220703,91.08922576904297,101.2409896850586,12.182361602783203,34.17658996582031,1,1,12,0.8289246559143066,83.92115020751953,90.15735626220703,91.08922576904297,91.35218048095703,3.9713573455810547,14.608497619628906,1,1,7,0.9186551570892334
O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,46.77,False,78.06690216064453,87.89214324951172,90.15735626220703,101.3736801147461,12.866002082824707,40.03083801269531,1,2,12,0.7700904607772827,78.06690216064453,87.89214324951172,90.15735626220703,89.45687103271484,6.056083679199219,20.462745666503906,1,2,6,0.872676432132721
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,19.0,False,92.02877044677734,92.55565643310547,94.01494598388672,103.31600952148438,8.400887489318848,22.688148498535156,0,0,11,0.8907503485679626,92.02877044677734,92.55565643310547,94.01494598388672,96.01990509033203,3.2367427349090576,7.916664123535156,0,0,6,0.9584342837333679
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C[C@H]3CCCN3)ccc12,43.0,False,87.42121124267578,89.67298126220703,92.02877044677734,101.04862976074219,8.900078773498535,27.398941040039062,0,2,14,0.8651400208473206,87.42121124267578,89.67298126220703,92.02877044677734,94.91898345947266,4.093529224395752,12.524223327636719,0,2,9,0.9210087060928345
O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,3.2,False,87.81147003173828,89.11955261230469,90.50782012939453,99.90030670166016,9.449810981750488,26.665145874023438,0,2,14,0.8789910078048706,87.81147003173828,89.11955261230469,90.50782012939453,93.1421890258789,3.1648075580596924,9.790771484375,0,2,9,0.9427679181098938
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,14.24,False,91.01931762695312,91.42664337158203,91.62387084960938,102.04132080078125,9.190141677856445,23.20122528076172,0,0,9,0.8919848799705505,91.01931762695312,91.42664337158203,91.62387084960938,94.24560546875,3.5857739448547363,8.426246643066406,0,0,5,0.9657672047615051
O=C(CCCc1ccc2cccnc2n1)NCc1cc(-c2ccc(F)c(C(F)(F)F)c2)no1,19.95,False,79.99112701416016,86.9863510131836,91.46381378173828,104.99913024902344,11.868579864501953,40.77366638183594,1,2,13,0.7618265748023987,79.99112701416016,86.9863510131836,91.46381378173828,91.76912689208984,8.191606521606445,24.185348510742188,1,2,5,0.8716561794281006
O=C(CCOCCc1ccccc1)NCCNCCc1ccc(O)c2nc(O)sc12,71.99,False,88.79147338867188,89.96614837646484,90.43267059326172,99.30675506591797,9.707134246826172,24.50653839111328,0,2,13,0.8941131234169006,88.79147338867188,89.96614837646484,90.43267059326172,91.76213073730469,2.128643035888672,6.306343078613281,0,2,8,0.9676265716552734
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1,123.03,False,86.55756378173828,90.39550018310547,93.55408477783203,105.52005004882812,9.42680549621582,28.865463256835938,0,1,15,0.8202949166297913,86.55756378173828,90.39550018310547,93.55408477783203,92.67579650878906,3.8230228424072266,10.713981628417969,0,1,5,0.9339824318885803
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O,18.62,False,86.55756378173828,90.39550018310547,93.55408477783203,104.44677734375,10.297557830810547,28.865463256835938,0,1,12,0.8287241458892822,86.55756378173828,90.39550018310547,93.55408477783203,92.67579650878906,3.8230228424072266,10.713981628417969,0,1,5,0.9339824318885803
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCC1CC1,95.5,False,86.55756378173828,90.39550018310547,93.55408477783203,104.01136016845703,9.573079109191895,28.865463256835938,0,1,15,0.8321933746337891,86.55756378173828,90.39550018310547,93.55408477783203,92.91242218017578,3.5298068523406982,10.713981628417969,0,1,6,0.9316037893295288
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCCN1CCCC1,5.5,False,86.55756378173828,87.54313659667969,89.6572036743164,101.28790283203125,10.505157470703125,28.865463256835938,0,3,16,0.8545696139335632,86.55756378173828,87.54313659667969,89.6572036743164,92.38599395751953,3.7034921646118164,10.713981628417969,0,3,9,0.9369121789932251
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,3.0,False,83.73078155517578,86.69863891601562,92.47045135498047,102.98313903808594,11.2527494430542,32.19379425048828,1,2,10,0.81305330991745,83.73078155517578,86.69863891601562,92.47045135498047,90.53058624267578,5.921006679534912,15.49169921875,1,2,4,0.9248894453048706
O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,64.57,False,88.51605987548828,92.89759063720703,93.69071960449219,107.01197814941406,11.381810188293457,30.929397583007812,0,1,9,0.8271602988243103,88.51605987548828,92.89759063720703,93.69071960449219,91.70145416259766,2.2755699157714844,5.174659729003906,0,1,3,0.9652634263038635
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ccc(-c2ccccc2)cn1,150.0,False,84.26058959960938,90.8790283203125,91.28356170654297,105.32564544677734,9.82235336303711,29.077476501464844,1,1,12,0.8000006675720215,84.26058959960938,90.8790283203125,91.28356170654297,88.80773162841797,3.2195498943328857,7.022972106933594,1,1,3,0.948797881603241
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1,128.82,False,84.26058959960938,90.80440521240234,90.8790283203125,104.7153549194336,10.67243766784668,28.443321228027344,1,1,10,0.8046631813049316,84.26058959960938,90.80440521240234,90.8790283203125,88.64801025390625,3.102522850036621,6.618438720703125,1,1,3,0.950507402420044
O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,21.5,False,89.00409698486328,89.15151977539062,93.0611572265625,106.24840545654297,9.805861473083496,25.79279327392578,0,2,11,0.8376981616020203,89.00409698486328,89.15151977539062,93.0611572265625,90.40558624267578,1.8787329196929932,4.057060241699219,0,2,3,0.9844977855682373
O=C(Cc1ccc(F)c(C(F)(F)F)c1)Nc1cccc2c(=O)n([C@@H]3CNC[C@H]3O)ccc12,3.0,False,89.00409698486328,89.43030548095703,89.48301696777344,103.90694427490234,10.91840934753418,25.53955078125,0,3,13,0.856575071811676,89.00409698486328,89.43030548095703,89.48301696777344,90.19551849365234,1.3863526582717896,3.85546875,0,3,5,0.986790657043457
O=C(NC1CC1)c1cn(-c2cccc(C#Cc3cccnc3)c2)c2ncccc2c1=O,29.0,False,100.30084228515625,106.50897979736328,106.88451385498047,110.10382843017578,3.764658212661743,13.692024230957031,0,0,14,0.9109659790992737,100.30084228515625,100.30084228515625,100.30084228515625,100.30084228515625,0.0,0.0,0,0,1,1.0
O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,12.5,False,92.277587890625,94.8218002319336,94.86798858642578,105.58618927001953,8.226774215698242,20.32801055908203,0,0,11,0.8739550709724426,92.277587890625,94.8218002319336,94.86798858642578,94.80745697021484,1.7628859281539917,4.984855651855469,0,0,4,0.9733157157897949
O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,3.0,False,92.277587890625,94.8218002319336,94.86798858642578,103.73648834228516,9.02934455871582,21.01439666748047,0,0,8,0.8895384073257446,92.277587890625,94.8218002319336,94.86798858642578,94.80745697021484,1.7628859281539917,4.984855651855469,0,0,4,0.9733157157897949
O=C(NCC12CC3CC(CC(C3)C1)C2)c1c(Cl)ccc2nc(N3CCC[C@H](NCCc4nnn[nH]4)C3)ccc12,13.0,False,90.05152130126953,90.8037338256836,91.11998748779297,99.15198516845703,8.334382057189941,23.444244384765625,0,0,15,0.9082170128822327,90.05152130126953,90.8037338256836,91.11998748779297,94.55461120605469,3.858654499053955,9.83734130859375,0,0,11,0.9523757696151733
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,26.15,False,91.10846710205078,98.34199523925781,99.08901977539062,104.88630676269531,8.179891586303711,22.183517456054688,0,0,8,0.8686402440071106,91.10846710205078,98.34199523925781,99.08901977539062,97.10708618164062,3.5062363147735596,8.7803955078125,0,0,4,0.9382267594337463
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CC3CNCC(C2)O3)ccc1Cl,9.0,False,83.55378723144531,89.75646209716797,90.34459686279297,98.752685546875,9.39877700805664,29.062110900878906,1,2,11,0.8460912704467773,83.55378723144531,89.75646209716797,90.34459686279297,93.77721405029297,5.533769607543945,16.33507537841797,1,2,8,0.8909817337989807
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,4.23,False,83.92737579345703,91.10846710205078,91.47454833984375,99.23817443847656,9.477978706359863,28.688522338867188,1,1,10,0.845716655254364,83.92737579345703,91.10846710205078,91.47454833984375,93.7599868774414,5.311771869659424,15.96148681640625,1,1,7,0.8951299786567688
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(N2CCNCC2)c1Cl,7.2,False,91.10846710205078,91.26734924316406,91.9041519165039,99.11225128173828,7.6726813316345215,23.146644592285156,0,0,8,0.9192452430725098,91.10846710205078,91.26734924316406,91.9041519165039,95.26663970947266,3.8735082149505615,8.7803955078125,0,0,6,0.9563522934913635
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(NCC2CCNCC2)c1Cl,4.0,False,90.1751480102539,91.10846710205078,91.47632598876953,98.63905334472656,7.152524471282959,24.585609436035156,0,0,10,0.9141931533813477,90.1751480102539,91.10846710205078,91.47632598876953,95.6207275390625,3.7814621925354004,9.713714599609375,0,0,8,0.94305020570755
O=C(NCC1CCCCCC1)c1cc(-c2cccnc2N2CCC(C(=O)O)CC2)ccc1Cl,15.0,False,89.02981567382812,91.31439971923828,92.01544952392578,101.32140350341797,8.64394474029541,23.575782775878906,0,1,14,0.8786871433258057,89.02981567382812,91.31439971923828,92.01544952392578,94.25135803222656,3.165745496749878,10.208335876464844,0,1,8,0.9445998072624207
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,3.0,False,90.28815460205078,90.58081817626953,91.38374328613281,99.28695678710938,7.776918888092041,21.24262237548828,0,0,11,0.909365713596344,90.28815460205078,90.58081817626953,91.38374328613281,94.84282684326172,3.2600197792053223,8.309860229492188,0,0,8,0.9519766569137573
O=C(NCCCCCCNCCc1ccc(O)c2nc(O)sc12)Nc1ccccc1,98.0,False,90.33715057373047,90.7802505493164,91.24752044677734,100.90508270263672,8.872086524963379,22.960861206054688,0,0,13,0.8952685594558716,90.33715057373047,90.7802505493164,91.24752044677734,94.16212463378906,3.032140016555786,7.4327850341796875,0,0,8,0.9593788385391235
O=C(NCCc1ccccc1Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,8.0,False,91.44743347167969,93.16268157958984,110.89669799804688,108.1458740234375,7.964970588684082,21.84455108642578,0,0,10,0.8455933928489685,91.44743347167969,93.16268157958984,93.16268157958984,92.3050537109375,0.8576240539550781,1.7152481079101562,0,0,2,0.9907088279724121
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,3.0,False,91.55598449707031,91.65410614013672,91.86890411376953,102.78396606445312,8.96056842803955,22.26923370361328,0,0,15,0.8907613754272461,91.55598449707031,91.65410614013672,91.86890411376953,94.78807067871094,3.5631215572357178,9.070091247558594,0,0,8,0.9659019708633423
